incident_address,longitude,latitude,incident_count
30-27 33 STREET,-73.9204936640354,40.76525840023879,1
30-28 31 STREET,-73.92199074660513,40.7661651886554,6
30-28 43 STREET,-73.91316591988097,40.762082931562645,1
30-31 31 STREET,-73.92200162813658,40.76612128014583,5
30-32 70 STREET,-73.89738844317705,40.75907269728053,1
30-32 92 STREET,-73.87690715760662,40.76108649051732,1
30-32 LEWMAY ROAD,-73.76303199123663,40.59407787310353,1
30-33 31 STREET,-73.92203055015722,40.76608561807214,5
30-33 48 STREET,-73.90922671007941,40.7600954446644,1
30-34 78 STREET,-73.8899798277767,40.7600457343643,4
30-34 80 STREET,-73.88809910478491,40.76008509407304,1
30-34 92 STREET,-73.87690358335901,40.76106727347642,1
30-35 31 STREET,-73.92205585890748,40.76605269828897,2
30-35 35 STREET,-73.9190146518816,40.76436807338132,1
30-35 44 STREET,-73.91252777621972,40.76147860504884,2
30-35 91 STREET,-73.8777955453629,40.76087609087586,1
30-36 150 STREET,-73.81584864007311,40.77129238279621,1
30-36 82 STREET,-73.88621113671739,40.76013813965393,2
30-37 74 STREET,-73.89367322178393,40.75962925631861,3
30-38 91 STREET,-73.87782434780024,40.76091729261515,1
30-39 32 STREET,-73.92145370620445,40.76544021177123,1
30-40 82 STREET,-73.8862039970253,40.76009147192013,8
30-41 41 STREET,-73.9148292218612,40.762726443341634,1
30-41 43 STREET,-73.91354559497525,40.7615864183924,3
30-41 82 STREET,-73.88618233411944,40.76009419526552,10
30-42 14 STREET,-73.93077379427227,40.76980209354472,15
30-43 32 STREET,-73.92151155021001,40.76536888788427,1
30-43 81 STREET,-73.88715312096707,40.76022689810002,2
30-43 92 STREET,-73.87686763295841,40.760987637423504,1
30-44 14 STREET,-73.93080271319387,40.7697664292887,6
30-44 85 STREET,-73.88344891992752,40.76058826129498,2
30-45 32 STREET,-73.92154047539974,40.76533048118921,4
30-45 80 STREET,-73.88804522682831,40.75992584646183,12
30-46 48 STREET,-73.90971479025146,40.75952766594919,3
30-47 82 STREET,-73.88616801726883,40.760022817724014,2
30-48 80 STREET,-73.88806331219837,40.75990390606829,1
30-49 CRESCENT STREET,-73.9257223213436,40.76724359368664,1
30-50 79 STREET,-73.88898759935962,40.75978128688313,1
30-56 14 STREET,-73.93097983629043,40.76955244575871,1
30-57 84 STREET,-73.88422643823343,40.75976836622703,3
30-58 34 STREET,-73.92007949076378,40.76444566978354,1
30-60 87 STREET,-73.8815466511698,40.76055338410725,1
30-63 12 STREET,-73.9324884758863,40.76997877439719,2
30-69 HOBART STREET,-73.90740282897295,40.75820286340068,5
30-70 12 STREET,-73.93263303543587,40.769830643023255,1
30-73 42 STREET,-73.91461765185079,40.76162564434164,1
30-74 21 STREET,-73.92919785963845,40.768168015044985,1
30-75 33 STREET,-73.92115163650018,40.764451898024255,3
30-76 35 STREET,-73.91952798573601,40.763770079059576,1
30-76 CRESCENT STREET,-73.92605157418717,40.76658232268966,1
30-84 14 STREET,-73.93159796153384,40.76879526591617,1
30-85 32 STREET,-73.92213697699846,40.764600784287545,2
30-85 47 STREET,-73.9110471848811,40.75921031200364,1
30-89 44 STREET,-73.91357989216887,40.76019211382914,3
30-91 12 STREET,-73.93307044456327,40.7692627366308,1
30-91 STEINWAY STREET,-73.9166460740125,40.76184945410408,4
30-93 44 STREET,-73.9136485869563,40.76010707824658,18
30-93 47 STREET,-73.91118457506231,40.75904298853529,1
30-93 STEINWAY STREET,-73.91667861027658,40.76181105122145,1
300 CHERRY STREET,-73.98763856441809,40.71145783643645,1
300 CLARKSON AVENUE,-73.94953618110709,40.65544584817639,1
300 EAST   34 STREET,-73.9757880681296,40.744730633043375,1
300 EAST   63 STREET,-73.96237797792017,40.7630454706872,1
300 EAST   71 STREET,-73.95851235821289,40.76796272075102,1
300 EAST   85 STREET,-73.9518884295535,40.77703699709245,1
300 EAST  143 STREET,-73.92396060890405,40.81466043118502,6
300 EAST  211 STREET,-73.87391689229094,40.88004491800277,1
300 EAST MOSHOLU PARKWAY SOUTH,-73.88246525982537,40.87207785978443,1
300 FATHER CAPODANNO BOULEVARD,-74.06770328216881,40.58927104081664,12
300 GRAHAM AVENUE,-73.94407130642128,40.712696525634215,1
300 HERKIMER STREET,-73.94350804173959,40.67929791037515,8
300 KINGSLAND AVENUE,-73.9418512865207,40.7269681765214,16
300 LAKE AVENUE,-74.15166252279211,40.6288010913374,21
300 LENOX ROAD,-73.94921277426981,40.654188595743065,1
300 LINDEN BOULEVARD,-73.94815795073998,40.65271966660914,2
300 LOUISIANA AVENUE,-73.89339312330824,40.654973838000345,1
300 NORTH BURGHER AVENUE,-74.1143916695312,40.634018145367854,1
300 WEST   46 STREET,-73.98835511193052,40.759963189075535,1
300 WEST   55 STREET,-73.98425326980677,40.76514203092833,1
300 WEST  112 STREET,-73.95746176698063,40.80194214072453,1
300 WORTMAN AVENUE,-73.88246035384475,40.65802636341788,8
3000 KINGSBRIDGE AVENUE,-73.90779939616705,40.87850974093833,2
3000 LA SALLE AVENUE,-73.8292767372672,40.83978583009564,1
3000 OCEAN PARKWAY,-73.96838286444817,40.57699815831079,4
3001 CRUGER AVENUE,-73.86620932964966,40.86995497521424,1
3001 HEATH AVENUE,-73.90306959604115,40.87595604605076,2
3001 VALENTINE AVENUE,-73.88558156314949,40.872371929447176,1
3002 LA SALLE AVENUE,-73.8292261339002,40.83978849989781,1
3002 SURF AVENUE,-73.99573449293105,40.57279739027528,1
3003 WEBSTER AVENUE,-73.88203456240161,40.86823758945381,1
3004 AVENUE V,-73.93840529274097,40.59862601013384,1
3004 BAILEY AVENUE,-73.9037993715197,40.876409531037375,1
3004 HEATH AVENUE,-73.90300079606399,40.87602186087904,9
3004 LA SALLE AVENUE,-73.8291791445524,40.83979117503025,1
3005 OLINVILLE AVENUE,-73.86824150220012,40.8698722278389,1
3006 RANDALL AVENUE,-73.81982790032231,40.827085372011936,1
3007 CLARENDON ROAD,-73.94857247991432,40.643264071879045,1
3007 EASTCHESTER ROAD,-73.84278411932193,40.86963998916478,1
301 AUDUBON AVENUE,-73.93269821735986,40.8482282206006,32
301 BEACH   56 STREET,-73.78606997718197,40.59281928804396,1
301 BERRY STREET,-73.9638272013927,40.71344825897491,1
301 COOPER STREET,-73.90324692640141,40.69196567437217,1
301 EAST   45 STREET,-73.97045110161554,40.751610472088586,1
301 EAST   78 STREET,-73.9551915852748,40.77251225588055,1
301 EAST   99 STREET,-73.94533498305347,40.7860313171124,4
301 EAST  193 STREET,-73.89233499674306,40.86398788801161,14
301 EAST MT EDEN AVENUE,-73.90671059838249,40.842671311068734,4
301 ELIZABETH STREET,-73.99354566906585,40.724668848267584,3
301 FORT WASHINGTON AVENUE,-73.94048629178738,40.84547407167203,2
301 HARBOR ROAD,-74.16038523835998,40.62913235346736,1
301 MARINE AVENUE,-74.03442291871272,40.61489204163714,7
301 MT EDEN PARKWAY,-73.90671059838249,40.842671311068734,2
301 ST NICHOLAS AVENUE,-73.91121812363409,40.7013756781316,1
301 WARDWELL AVENUE,-74.13331386764445,40.61589310498786,1
301 WEST   13 STREET,-74.00319358479624,40.73913658671938,1
301 WEST  113 STREET,-73.95699540552933,40.80258697836477,9
3010 WICKHAM AVENUE,-73.83842333746087,40.87125059314117,1
3010 YATES AVENUE,-73.85459223554373,40.86992445315886,1
3013 YOUNG AVENUE,-73.84799024933861,40.86982262542129,1
3014 BRIGHTON    3 STREET,-73.96472468760437,40.57845458389721,1
3014 BRONXWOOD AVENUE,-73.86141512378343,40.86986972088249,1
3014 CORTELYOU ROAD,-73.94864365398695,40.64442514785126,1
3015 KINGSBRIDGE TERRACE,-73.90187260090592,40.87602365179769,3
3016 AVENUE I,-73.94705941567601,40.62918811454399,1
3017 WEST   23 STREET,-73.9895754967574,40.573488687167256,3
3018 HEATH AVENUE,-73.9028304631379,40.876282463426094,2
3018 KINGSBRIDGE AVENUE,-73.90761108266271,40.87870720814029,2
3018 PAULDING AVENUE,-73.85851886321231,40.86992110017876,1
3019 AVENUE W,-73.93753962215928,40.596311677549664,1
3019 LACONIA AVENUE,-73.85564452454052,40.86986539098422,1
302 96 STREET,-74.03351596408227,40.61631136778345,1
302 COOPER STREET,-73.90313140630809,40.692053409859305,1
302 EAST    6 STREET,-73.98815157226409,40.727229277764046,1
302 EAST  139 STREET,-73.92538083851124,40.81103558096078,1
302 GRAFTON STREET,-73.91721220093909,40.66069436020936,3
302 GRAHAM AVENUE,-73.94408567510979,40.71276789643485,2
302 GROVE STREET,-73.91544487672827,40.69860939030233,1
302 HANCOCK STREET,-73.94431599841812,40.68318215850184,2
302 LEXINGTON AVENUE,-73.94970640092893,40.68780958126308,1
302 MARINE AVENUE,-74.03438688038133,40.61485362531463,1
302 ST NICHOLAS AVENUE,-73.91109562625024,40.70128226149104,1
302 WEST  107 STREET,-73.96848886786472,40.80249188296868,1
302 WEST  117 STREET,-73.95513707146358,40.80519924889733,1
3020 BRIGHTON    6 STREET,-73.96196690099484,40.57893129978417,1
3020 ELY AVENUE,-73.8368235464733,40.87191530375753,2
3020 SURF AVENUE,-73.99640401733198,40.57276447553185,2
3020 YATES AVENUE,-73.8545841639116,40.87030870072668,1
3021 AVENUE W,-73.93739197183801,40.59632806599753,2
3021 BRIGGS AVENUE,-73.88358881652603,40.872622448417104,6
3021 BRIGHTON    4 STREET,-73.96375627139655,40.57853937136709,6
3022 AVENUE I,-73.94701618199935,40.62919083941832,1
3022 BRIGHTON    3 STREET,-73.96467436320242,40.57831458347031,2
3022 BRIGHTON    5 STREET,-73.96285980794785,40.578701028445934,1
3022 BRIGHTON    8 STREET,-73.96052312447895,40.579287637155225,2
3022 YATES AVENUE,-73.85458037415883,40.8703882921936,1
3023 BRIGHTON    3 STREET,-73.96464916694049,40.57830908611361,1
3023 HONE AVENUE,-73.85760016744605,40.87006818383383,1
3024 AVENUE V,-73.93757698112006,40.59871888634242,3
3024 AVENUE W,-73.93720112154034,40.59633345146008,3
3024 BRIGHTON    3 STREET,-73.96465998110607,40.57828164140828,3
3025 BRIGHTON    4 STREET,-73.96373111089748,40.57846799854371,1
3026 BOUCK AVENUE,-73.84993897696779,40.86987458061628,1
3026 BRIGHTON    5 STREET,-73.96283464681851,40.57863240022993,1
3027 BARNS AVENUE,-73.86338526965083,40.87006145429342,1
3027 WICKHAM AVENUE,-73.8385421635055,40.871453867140495,1
3028 WEST   32 STREET,-73.99795545710867,40.57211673976547,2
3029 HONE AVENUE,-73.85759639307268,40.87014228602173,14
3029 WICKHAM AVENUE,-73.83855655984594,40.87148133426575,2
303 99 STREET,-74.03464584757648,40.61414813559697,4
303 AVENUE P,-73.97653258917279,40.608436299378326,18
303 BEACH   25 STREET,-73.75931943242679,40.59712787440514,4
303 BEACH   38 STREET,-73.77041816542723,40.59482024131636,1
303 BEDFORD AVENUE,-73.96188647771208,40.71355467851807,2
303 CARLTON AVENUE,-73.97192497440523,40.68857744830944,1
303 EAST   12 STREET,-73.98551338928559,40.73086028797681,1
303 EAST   81 STREET,-73.95363414772453,40.774471383043945,1
303 EAST  105 STREET,-73.94267752455595,40.78985343865277,1
303 EAST  158 STREET,-73.9173100769179,40.82307116422554,1
303 HAWTHORNE STREET,-73.94989476096606,40.657875136352246,1
303 MOUNT EDEN PARKWAY,-73.90666723201899,40.84266853127785,1
303 MT EDEN PARKWAY,-73.90666723201899,40.84266853127785,3
303 PURDY AVENUE,-74.13753036648538,40.60999780278511,2
303 UNDERHILL AVENUE,-73.85781211096007,40.81153197284034,1
303 VERNON AVENUE,-73.93960661004716,40.69573161929815,1
303 WEBSTER AVENUE,-73.97015046986651,40.63316264793511,1
303 WEST   21 STREET,-73.99987729926562,40.74420893065129,4
303 WEST  146 STREET,-73.94162954599945,40.82359930122247,1
303 WEST  154 STREET,-73.93802257021011,40.828606525653896,2
3030 BRIGHTON   12 STREET,-73.95709238620323,40.5792891518897,2
3030 HARDING AVENUE,-73.8108205802914,40.81665197652913,1
3030 HOLLAND AVENUE,-73.86523999762987,40.8701185291378,5
3030 VALENTINE AVENUE,-73.88517139488847,40.8732882502874,1
3030 WEST   32 STREET,-73.9979518578138,40.57210850528768,1
3032 BRIGHTON    6 STREET,-73.961887820351,40.5787254133419,1
3033 ATLANTIC AVENUE,-73.88262608857745,40.67854375961834,1
3033 MIDDLETOWN ROAD,-73.8290157864395,40.84429226250634,2
3033 ROBERTS AVENUE,-73.83006752072728,40.84571557735657,1
3034 ALBANY CRESCENT,-73.90155358038012,40.87657231870151,1
3034 BRONXWOOD AVENUE,-73.86141130790952,40.86996578072578,3
3034 GOULDEN AVENUE,-73.89227638208924,40.877854037625376,2
3035 WALLACE AVENUE,-73.86432159961997,40.870125687054326,1
3036 BRIGHTON    6 STREET,-73.96185906031172,40.57865678371816,2
3038 BRIGHTON   14 STREET,-73.95532154395187,40.57880264671467,1
3039 WALLACE AVENUE,-73.86431793354161,40.870150385022505,7
3039 YATES AVENUE,-73.85461786322605,40.869779016441214,7
304 11 STREET,-73.98814039895794,40.66837323771357,1
304 5 STREET,-73.98547206552688,40.67215797844148,1
304 BOERUM STREET,-73.9354199326568,40.706749584221065,13
304 DUKE ELLINGTON BOULEVARD,-73.96890097751023,40.80176189771687,1
304 EAST   89 STREET,-73.9499186930516,40.77962444450047,1
304 EAST   90 STREET,-73.94946326184161,40.78025004547328,2
304 EAST  178 STREET,-73.90256159918842,40.85001271828038,4
304 EVERGREEN AVENUE,-73.92639351136981,40.69564158418408,6
304 GARRISON AVENUE,-74.14082316943406,40.62069028840199,1
304 GROVE STREET,-73.91540876422056,40.69864779051965,1
304 NEW LOTS AVENUE,-73.89512089937104,40.66092885938421,1
304 NICHOLAS AVENUE,-74.1417921481206,40.63255758449378,2
304 SARATOGA AVENUE,-73.91661373709559,40.67522752965914,16
304 ST NICHOLAS AVENUE,-73.91101994795562,40.70123828673443,3
304 WEST   10 STREET,-74.00954021550359,40.733237761531775,1
304 WEST   89 STREET,-73.97685105327082,40.790974240175146,1
304 WEST  104 STREET,-73.9697792869162,40.80043642836007,1
304 WEST  117 STREET,-73.95518040434344,40.805218478827854,1
304 WEST  133 STREET,-73.94770617376047,40.815285719063134,2
304 WEST  147 STREET,-73.94115207863088,40.82420015154936,1
3040 BRIGHTON SEVENTH STREET,-73.96100214160539,40.57890078351775,1
3040 CRUGER AVENUE,-73.8661763025753,40.87019647030407,1
3040 GRAND CONCOURSE,-73.8868372403424,40.87391294160327,1
3040 SURF AVENUE,-73.99690795960892,40.57274802137504,2
3041 CRUGER AVENUE,-73.86619799112292,40.87019924015181,2
3042 AVENUE V,-73.93691433327626,40.59878988925375,1
3042 BRIGHTON SEVENTH STREET,-73.96099136110486,40.57886784222017,1
3042 GRAND CONCOURSE,-73.88673560292244,40.87414339624837,10
3043 BRIGHTON    5 STREET,-73.96270521141453,40.5783441539476,1
3043 BRIGHTON    6 STREET,-73.96179072817236,40.578541479278,4
3043 FULTON STREET,-73.88249981888399,40.680637894683535,1
3044 AVENUE V,-73.93678468224755,40.598806286799714,2
3044 KINGSBRIDGE AVENUE,-73.90734309789721,40.878986951837135,7
3045 AVENUE X,-73.93593193286027,40.59434002654584,2
3045 BRIGHTON   12 STREET,-73.9571896917272,40.57912175519965,1
3047 BRIGHTON    7 STREET,-73.96093381872309,40.578771754557415,2
3047 TIEMANN AVENUE,-73.84033984779566,40.87118189853807,1
3049 BRIGHTON EIGHTH STREET,-73.96039383124969,40.57877431447397,1
305 BEACH   68 STREET,-73.79703807217861,40.59148873896736,2
305 BERGEN STREET,-73.98134492517316,40.68317490626448,1
305 BERRY STREET,-73.96389218712277,40.71334397842889,1
305 BROADWAY,-73.95759004010965,40.70832440287212,1
305 CLARKSON AVENUE,-73.94939560469851,40.655470489448746,1
305 CONVENT AVENUE,-73.94734233371373,40.823099768253336,2
305 EAST   26 STREET,-73.9525905875918,40.64279644027387,1
305 EAST   84 STREET,-73.95227883915724,40.776392146176896,2
305 FOUNTAIN AVENUE,-73.87460155021746,40.67234033096802,1
305 GRANTWOOD AVENUE,-74.18247252572347,40.552549538547936,1
305 KINGSLEY AVENUE,-74.13093725713148,40.62173401614647,1
305 MT EDEN PARKWAY,-73.90662386180647,40.84266849617664,2
305 NELSON AVENUE,-74.14567701813458,40.54225690402176,5
305 NEW YORK AVENUE,-73.9477702526934,40.66918817073056,1
305 PALMETTO STREET,-73.91344530561575,40.69709279176613,2
305 PARK STREET,-74.13564714305703,40.569431847468266,1
305 PUTNAM AVENUE,-73.94944959092871,40.68410677178621,1
305 ROEBLING STREET,-73.96087199872579,40.708874517947336,1
305 SNEDIKER AVENUE,-73.9005497738867,40.66768858501048,1
305 WEST   18 STREET,-74.00120532288953,40.742474242230365,1
305 WEST   50 STREET,-73.9864811719346,40.76245795602143,3
305 WEST   92 STREET,-73.9753372017943,40.7928183851133,1
305 WEST   98 STREET,-73.97250059710144,40.79667408798797,1
305 WEST  150 STREET,-73.93977374946542,40.82608506006692,1
305 WOODBINE STREET,-73.91280048279975,40.696554330337655,1
3050 CORLEAR AVENUE,-73.90831487186115,40.87969311358743,3
3050 PERRY AVENUE,-73.87988298692268,40.87241005370677,5
3050 WALLACE AVENUE,-73.86429609385213,40.87022172147912,2
3052 3 AVENUE,-73.91279340871317,40.8205152485711,7
3053 BRIGHTON    5 STREET,-73.96263691344994,40.57816571954326,3
3053 KINGSBRIDGE AVENUE,-73.90727787307127,40.87908296365396,1
3054 AVENUE W,-73.93586506313922,40.59648093272689,1
3054 KINGSBRIDGE AVENUE,-73.9072380761219,40.87909665513087,21
3055 BAILEY AVENUE,-73.9030061101945,40.8773365731855,1
3055 BARKLEY AVENUE,-73.82329292508292,40.832593895549714,3
3055 BOUCK AVENUE,-73.8499489692434,40.870253361990216,1
3055 BRIGHTON    8 STREET,-73.96038309828447,40.57866177384261,1
3057 BRIGHTON    7 STREET,-73.9608727200218,40.57860155596735,1
3058 BRIGHTON    6 STREET,-73.96171168000294,40.57828069665218,1
3058 GODWIN TERRACE,-73.9060882908661,40.87898593759676,1
306 ARLINGTON AVENUE,-73.88334640169518,40.68103125895578,1
306 BEACH   47 STREET,-73.77801183354174,40.5938525202775,1
306 BEACH  102 STREET,-73.82342685999265,40.58468402788436,1
306 BOND STREET,-73.98937132900953,40.68024451039766,1
306 EAST    6 STREET,-73.98808663451055,40.72720182349904,1
306 EAST   49 STREET,-73.96852622070752,40.75405004206811,2
306 EAST   65 STREET,-73.96115719032645,40.76416492050527,1
306 EAST  165 STREET,-73.91518900633048,40.82887195468013,2
306 EAST  171 STREET,-73.90947743030969,40.83856194000133,5
306 EAST  178 STREET,-73.90249655680688,40.84999893979485,5
306 ELDERT STREET,-73.90693450478838,40.69295408813401,6
306 FENIMORE STREET,-73.95221174551106,40.65857329661314,1
306 HART STREET,-73.93916438235522,40.69426567988185,1
306 ST MARKS AVENUE,-73.96537152170801,40.67787105079917,1
306 WEST   47 STREET,-73.98802650945427,40.76063012808724,6
306 WEST   94 STREET,-73.97476967517395,40.79420160613247,12
306 WINGHAM STREET,-74.06748472084917,40.61170440378303,1
3060 HULL AVENUE,-73.87910292737469,40.871885002187575,1
3060 OCEAN AVENUE,-73.94902285195718,40.586732503333934,1
3061 BRIGHTON    7 STREET,-73.9608475593627,40.57853567211822,2
3063 BUHRE AVENUE,-73.83069160355709,40.84760760081557,1
3063 GODWIN TERRACE,-73.90600128187715,40.879142314177386,3
3063 HULL AVENUE,-73.87933814673346,40.87177820522826,1
3064 CONEY ISLAND AVENUE,-73.9599026753175,40.58138719641895,1
307 BAY   10 STREET,-74.01484826689605,40.605105554183616,1
307 CLIFTON PLACE,-73.9510539678496,40.68917156861657,3
307 EAST   46 STREET,-73.93455883078322,40.654367836838496,1
307 EAST   52 STREET,-73.92858098198712,40.653280091175645,2
307 EVERGREEN AVENUE,-73.9244690084089,40.69456713255936,3
307 HARMAN STREET,-73.91863462951513,40.700159738471726,1
307 JEFFERSON STREET,-73.92617824717607,40.70441097780449,1
307 MT EDEN PARKWAY,-73.9065768812642,40.84266571342589,1
307 NEW YORK AVENUE,-73.94777753962988,40.66908936205628,1
307 SPRAGUE AVENUE,-74.23749187781429,40.50345656391726,1
307 WEST  113 STREET,-73.95705679198701,40.80261444851045,1
307 YETMAN AVENUE,-74.24332979997993,40.50890105477142,1
3070 BRIGHTON   14 STREET,-73.95564223283161,40.57835536804284,1
3070 HEATH AVENUE,-73.90179448801607,40.87749748537489,1
3070 PERRY AVENUE,-73.87957536062093,40.87256618075176,1
3073 BUHRE AVENUE,-73.83029362914192,40.847757975087134,1
3073 PARK AVENUE,-73.91932296106418,40.82276243696431,3
308 21 STREET,-73.99070457922785,40.65969997352284,2
308 EAST   51 STREET,-73.94859698972067,40.70485100072621,2
308 EAST   89 STREET,-73.9498537199708,40.77959696888399,1
308 EAST  145 STREET,-73.92217893650191,40.81519720779651,10
308 EAST  165 STREET,-73.91510593233724,40.82884444640232,2
308 HARMAN STREET,-73.91861660727155,40.70015149142753,1
308 HART STREET,-73.93909946429653,40.69427387985456,1
308 HEMLOCK STREET,-73.87085081750084,40.682461664246695,1
308 JEFFERSON STREET,-73.92606273570028,40.7044987361674,1
308 KINGSBOROUGH    3 WALK,-73.92573369630301,40.67610661660691,1
308 LEXINGTON AVENUE,-73.94953691208323,40.68783146523182,1
308 PROSPECT AVENUE,-73.98815582880006,40.66268056973885,1
